system,x_NaCl,pair,r_A,g_r,g_r_block_sd
cl4224,0.058823529,Mg-Cl,3.91000,0.45551511,0.00870911
cl4224,0.058823529,Mg-Cl,3.93000,0.46768956,0.00512082
cl4224,0.058823529,Mg-Cl,3.95000,0.47758916,0.00917950
cl4224,0.058823529,Mg-Cl,3.97000,0.48875507,0.00348830
cl4224,0.058823529,Mg-Cl,3.99000,0.49283528,0.00564997
cl4224,0.058823529,Mg-Cl,4.01000,0.50994526,0.00833482
cl4224,0.058823529,Mg-Cl,4.03000,0.51874451,0.00435601
cl4224,0.058823529,Mg-Cl,4.05000,0.52386789,0.00289612
cl4224,0.058823529,Mg-Cl,4.07000,0.53325379,0.00484868
cl4224,0.058823529,Mg-Cl,4.09000,0.55340172,0.00620956
cl4224,0.058823529,Mg-Cl,4.11000,0.55667359,0.00771478
cl4224,0.058823529,Mg-Cl,4.13000,0.56600960,0.00288180
cl4224,0.058823529,Mg-Cl,4.15000,0.58380829,0.00688844
cl4224,0.058823529,Mg-Cl,4.17000,0.59531693,0.01175170
cl4224,0.058823529,Mg-Cl,4.19000,0.60037861,0.00853362
cl4224,0.058823529,Mg-Cl,4.21000,0.61212189,0.00555989
cl4224,0.058823529,Mg-Cl,4.23000,0.62600316,0.00766113
cl4224,0.058823529,Mg-Cl,4.25000,0.63761160,0.00843643
cl4224,0.058823529,Mg-Cl,4.27000,0.65491080,0.00858768
cl4224,0.058823529,Mg-Cl,4.29000,0.65960455,0.00438077
cl4224,0.058823529,Mg-Cl,4.31000,0.67651860,0.00917775
cl4224,0.058823529,Mg-Cl,4.33000,0.69045020,0.01045272
cl4224,0.058823529,Mg-Cl,4.35000,0.69725899,0.00868320
cl4224,0.058823529,Mg-Cl,4.37000,0.71946374,0.00672703
cl4224,0.058823529,Mg-Cl,4.39000,0.72241148,0.00503094
cl4224,0.058823529,Mg-Cl,4.41000,0.73209764,0.00911608
cl4224,0.058823529,Mg-Cl,4.43000,0.74495147,0.01050899
cl4224,0.058823529,Mg-Cl,4.45000,0.76506745,0.00818115
cl4224,0.058823529,Mg-Cl,4.47000,0.77704563,0.00353706
cl4224,0.058823529,Mg-Cl,4.49000,0.78747088,0.00547675
cl4224,0.058823529,Mg-Cl,4.51000,0.80252064,0.01071836
cl4224,0.058823529,Mg-Cl,4.53000,0.80498036,0.00874710
cl4224,0.058823529,Mg-Cl,4.55000,0.81988285,0.00630859
cl4224,0.058823529,Mg-Cl,4.57000,0.83455663,0.00991157
cl4224,0.058823529,Mg-Cl,4.59000,0.85324512,0.00714442
cl4224,0.058823529,Mg-Cl,4.61000,0.85496818,0.00665463
cl4224,0.058823529,Mg-Cl,4.63000,0.87904214,0.00649932
cl4224,0.058823529,Mg-Cl,4.65000,0.88836531,0.00694769
cl4224,0.058823529,Mg-Cl,4.67000,0.89405933,0.00560997
cl4224,0.058823529,Mg-Cl,4.69000,0.91422047,0.01033639
cl4224,0.058823529,Mg-Cl,4.71000,0.92688153,0.00865830
cl4224,0.058823529,Mg-Cl,4.73000,0.93829095,0.00757366
cl4224,0.058823529,Mg-Cl,4.75000,0.93894415,0.00555443
cl4224,0.058823529,Mg-Cl,4.77000,0.95637185,0.00819371
cl4224,0.058823529,Mg-Cl,4.79000,0.96584754,0.00929388
cl4224,0.058823529,Mg-Cl,4.81000,0.98893957,0.00907193
cl4224,0.058823529,Mg-Cl,4.83000,0.99289429,0.00727173
cl4224,0.058823529,Mg-Cl,4.85000,1.00323536,0.00627640
cl4224,0.058823529,Mg-Cl,4.87000,1.01921438,0.00389610
cl4224,0.058823529,Mg-Cl,4.89000,1.02826054,0.00761590
cl4224,0.058823529,Mg-Cl,4.91000,1.04015436,0.00848103
cl4224,0.058823529,Mg-Cl,4.93000,1.05072203,0.00302272
cl4224,0.058823529,Mg-Cl,4.95000,1.06506283,0.00436811
cl4224,0.058823529,Mg-Cl,4.97000,1.07764808,0.00277859
cl4224,0.058823529,Mg-Cl,4.99000,1.08349182,0.00738744
cl4224,0.058823529,Mg-Cl,5.01000,1.09649329,0.00494299
cl4224,0.058823529,Mg-Cl,5.03000,1.10876457,0.00776186
cl4224,0.058823529,Mg-Cl,5.05000,1.12203444,0.00753412
cl4224,0.058823529,Mg-Cl,5.07000,1.13035634,0.00767503
cl4224,0.058823529,Mg-Cl,5.09000,1.13978375,0.01199289
cl4224,0.058823529,Mg-Cl,5.11000,1.15689339,0.00830076
cl4224,0.058823529,Mg-Cl,5.13000,1.16710053,0.00775107
cl4224,0.058823529,Mg-Cl,5.15000,1.17738490,0.01151350
cl4224,0.058823529,Mg-Cl,5.17000,1.19290216,0.00556095
cl4224,0.058823529,Mg-Cl,5.19000,1.19742430,0.00837978
cl4224,0.058823529,Mg-Cl,5.21000,1.20985146,0.00818734
cl4224,0.058823529,Mg-Cl,5.23000,1.22152954,0.00921085
cl4224,0.058823529,Mg-Cl,5.25000,1.22651428,0.00734504
cl4224,0.058823529,Mg-Cl,5.27000,1.24630519,0.00560447
cl4224,0.058823529,Mg-Cl,5.29000,1.25050375,0.00669144
cl4224,0.058823529,Mg-Cl,5.31000,1.26044170,0.00521072
cl4224,0.058823529,Mg-Cl,5.33000,1.27339669,0.00649897
cl4224,0.058823529,Mg-Cl,5.35000,1.27761627,0.00387278
cl4224,0.058823529,Mg-Cl,5.37000,1.28981965,0.00920847
cl4224,0.058823529,Mg-Cl,5.39000,1.28596502,0.00671993
cl4224,0.058823529,Mg-Cl,5.41000,1.30177729,0.00928897
cl4224,0.058823529,Mg-Cl,5.43000,1.29949061,0.00710716
cl4224,0.058823529,Mg-Cl,5.45000,1.31041494,0.00469013
cl4224,0.058823529,Mg-Cl,5.47000,1.31975065,0.00985707
cl4224,0.058823529,Mg-Cl,5.49000,1.31226134,0.00781253
cl4224,0.058823529,Mg-Cl,5.51000,1.32244244,0.00513630
cl4224,0.058823529,Mg-Cl,5.53000,1.31933201,0.00925826
cl4224,0.058823529,Mg-Cl,5.55000,1.32368171,0.00898729
cl4224,0.058823529,Mg-Cl,5.57000,1.33370291,0.00860849
cl4224,0.058823529,Mg-Cl,5.59000,1.32430168,0.00646162
cl4224,0.058823529,Mg-Cl,5.61000,1.33076351,0.00739256
cl4224,0.058823529,Mg-Cl,5.63000,1.32246697,0.00883794
cl4224,0.058823529,Mg-Cl,5.65000,1.33198018,0.00556796
cl4224,0.058823529,Mg-Cl,5.67000,1.32762893,0.00912190
cl4224,0.058823529,Mg-Cl,5.69000,1.31417446,0.01102312
cl4224,0.058823529,Mg-Cl,5.71000,1.31487177,0.00856337
cl4224,0.058823529,Mg-Cl,5.73000,1.31632155,0.01191178
cl4224,0.058823529,Mg-Cl,5.75000,1.30268492,0.00277463
cl4224,0.058823529,Mg-Cl,5.77000,1.29234812,0.00337951
cl4224,0.058823529,Mg-Cl,5.79000,1.28823854,0.00814959
cl4224,0.058823529,Mg-Cl,5.81000,1.28328576,0.00443503
cl4224,0.058823529,Mg-Cl,5.83000,1.27580999,0.01163911
cl4224,0.058823529,Mg-Cl,5.85000,1.27552108,0.00944086
cl4224,0.058823529,Mg-Cl,5.87000,1.25343024,0.00567133
cl4224,0.058823529,Mg-Cl,5.89000,1.25174423,0.00676566
cl4224,0.058823529,Mg-Cl,5.91000,1.23331052,0.00602608
cl4224,0.058823529,Mg-Cl,5.93000,1.22681294,0.00587624
cl4224,0.058823529,Mg-Cl,5.95000,1.21637884,0.00817849
cl4224,0.058823529,Mg-Cl,5.97000,1.20065183,0.00755504
cl4224,0.058823529,Mg-Cl,5.99000,1.19103048,0.00870858
cl4224,0.058823529,Mg-Cl,6.01000,1.18071627,0.00725370
cl4224,0.058823529,Mg-Cl,6.03000,1.16576135,0.00614460
cl4224,0.058823529,Mg-Cl,6.05000,1.15622321,0.00375150
cl4224,0.058823529,Mg-Cl,6.07000,1.14644024,0.00661146
cl4224,0.058823529,Mg-Cl,6.09000,1.13647061,0.00999103
cl4224,0.058823529,Mg-Cl,6.11000,1.11333538,0.00678552
cl4224,0.058823529,Mg-Cl,6.13000,1.10828567,0.00510182
cl4224,0.058823529,Mg-Cl,6.15000,1.09883976,0.00473104
cl4224,0.058823529,Mg-Cl,6.17000,1.08308832,0.00497495
cl4224,0.058823529,Mg-Cl,6.19000,1.06873368,0.00689766
cl4224,0.058823529,Mg-Cl,6.21000,1.06208903,0.00251817
cl4224,0.058823529,Mg-Cl,6.23000,1.04472446,0.00547028
cl4224,0.058823529,Mg-Cl,6.25000,1.03972614,0.00470521
cl4224,0.058823529,Mg-Cl,6.27000,1.02731643,0.00464501
cl4224,0.058823529,Mg-Cl,6.29000,1.01360152,0.00491582
cl4224,0.058823529,Mg-Cl,6.31000,1.00328960,0.01132813
cl4224,0.058823529,Mg-Cl,6.33000,0.99569882,0.00733563
cl4224,0.058823529,Mg-Cl,6.35000,0.98041525,0.00642846
cl4224,0.058823529,Mg-Cl,6.37000,0.97556177,0.00304926
cl4224,0.058823529,Mg-Cl,6.39000,0.96319009,0.00138949
cl4224,0.058823529,Mg-Cl,6.41000,0.95269091,0.00673162
cl4224,0.058823529,Mg-Cl,6.43000,0.94211431,0.00589321
cl4224,0.058823529,Mg-Cl,6.45000,0.93342106,0.00665103
cl4224,0.058823529,Mg-Cl,6.47000,0.92675598,0.00524539
cl4224,0.058823529,Mg-Cl,6.49000,0.91993078,0.00510431
cl4224,0.058823529,Mg-Cl,6.51000,0.91007229,0.00264829
cl4224,0.058823529,Mg-Cl,6.53000,0.90095924,0.00543037
cl4224,0.058823529,Mg-Cl,6.55000,0.88952435,0.00447142
cl4224,0.058823529,Mg-Cl,6.57000,0.88757543,0.00921601
cl4224,0.058823529,Mg-Cl,6.59000,0.87989200,0.00490270
cl4224,0.058823529,Mg-Cl,6.61000,0.87244929,0.00432626
cl4224,0.058823529,Mg-Cl,6.63000,0.86665227,0.00505313
cl4224,0.058823529,Mg-Cl,6.65000,0.87020360,0.00556738
cl4224,0.058823529,Mg-Cl,6.67000,0.85976162,0.00527798
cl4224,0.058823529,Mg-Cl,6.69000,0.85528419,0.00446806
cl4224,0.058823529,Mg-Cl,6.71000,0.85308903,0.00302682
cl4224,0.058823529,Mg-Cl,6.73000,0.84688195,0.00472254
cl4224,0.058823529,Mg-Cl,6.75000,0.84302262,0.00630873
cl4224,0.058823529,Mg-Cl,6.77000,0.84603555,0.00169577
cl4224,0.058823529,Mg-Cl,6.79000,0.83892377,0.00233528
cl4224,0.058823529,Mg-Cl,6.81000,0.83871950,0.00432384
cl4224,0.058823529,Mg-Cl,6.83000,0.83621837,0.00618603
cl4224,0.058823529,Mg-Cl,6.85000,0.83350982,0.00649657
cl4224,0.058823529,Mg-Cl,6.87000,0.83328411,0.00271783
cl4224,0.058823529,Mg-Cl,6.89000,0.83371985,0.00616057
cl4224,0.058823529,Mg-Cl,6.91000,0.83321502,0.00088969
cl4224,0.058823529,Mg-Cl,6.93000,0.82980401,0.00894018
cl4224,0.058823529,Mg-Cl,6.95000,0.83459041,0.00334246
cl4224,0.058823529,Mg-Cl,6.97000,0.83112273,0.00579062
cl4224,0.058823529,Mg-Cl,6.99000,0.83234413,0.00712717
cl4224,0.058823529,Mg-Cl,7.01000,0.83144202,0.00477257
cl4224,0.058823529,Mg-Cl,7.03000,0.83302317,0.00423298
cl4224,0.058823529,Mg-Cl,7.05000,0.82798216,0.00559114
cl4224,0.058823529,Mg-Cl,7.07000,0.83508778,0.00357077
cl4224,0.058823529,Mg-Cl,7.09000,0.82988378,0.00393431
cl4224,0.058823529,Mg-Cl,7.11000,0.83667291,0.00709316
cl4224,0.058823529,Mg-Cl,7.13000,0.84320620,0.00549916
cl4224,0.058823529,Mg-Cl,7.15000,0.83761568,0.00689878
cl4224,0.058823529,Mg-Cl,7.17000,0.84512920,0.00626414
cl4224,0.058823529,Mg-Cl,7.19000,0.84351727,0.00600310
cl4224,0.058823529,Mg-Cl,7.21000,0.85124030,0.00739516
cl4224,0.058823529,Mg-Cl,7.23000,0.85445029,0.00431842
cl4224,0.058823529,Mg-Cl,7.25000,0.85389742,0.00368311
cl4224,0.058823529,Mg-Cl,7.27000,0.85943084,0.00304016
cl4224,0.058823529,Mg-Cl,7.29000,0.86211235,0.00285213
cl4224,0.058823529,Mg-Cl,7.31000,0.85953021,0.00253088
cl4224,0.058823529,Mg-Cl,7.33000,0.86802888,0.00559587
cl4224,0.058823529,Mg-Cl,7.35000,0.86865715,0.00533390
cl4224,0.058823529,Mg-Cl,7.37000,0.87804519,0.00599395
cl4224,0.058823529,Mg-Cl,7.39000,0.88115953,0.00173185
cl4224,0.058823529,Mg-Cl,7.41000,0.88481519,0.00407054
cl4224,0.058823529,Mg-Cl,7.43000,0.88926901,0.00403451
cl4224,0.058823529,Mg-Cl,7.45000,0.89521859,0.00770837
cl4224,0.058823529,Mg-Cl,7.47000,0.89868516,0.00801226
cl4224,0.058823529,Mg-Cl,7.49000,0.90326983,0.00508224
cl4224,0.058823529,Mg-Cl,7.51000,0.91009314,0.00631124
cl4224,0.058823529,Mg-Cl,7.53000,0.90782896,0.00299406
cl4224,0.058823529,Mg-Cl,7.55000,0.91525690,0.00342131
cl4224,0.058823529,Mg-Cl,7.57000,0.91962461,0.00483421
cl4224,0.058823529,Mg-Cl,7.59000,0.92365074,0.00135286
cl4224,0.058823529,Mg-Cl,7.61000,0.92855057,0.00378186
cl4224,0.058823529,Mg-Cl,7.63000,0.93655540,0.00407581
cl4224,0.058823529,Mg-Cl,7.65000,0.94086035,0.00458407
cl4224,0.058823529,Mg-Cl,7.67000,0.94616044,0.00496543
cl4224,0.058823529,Mg-Cl,7.69000,0.94885176,0.00288103
cl4224,0.058823529,Mg-Cl,7.71000,0.95446346,0.00475045
cl4224,0.058823529,Mg-Cl,7.73000,0.95873889,0.00218274
cl4224,0.058823529,Mg-Cl,7.75000,0.96418401,0.00249831
cl4224,0.058823529,Mg-Cl,7.77000,0.96704990,0.00385759
cl4224,0.058823529,Mg-Cl,7.79000,0.97402571,0.00392782
cl4224,0.058823529,Mg-Cl,7.81000,0.97771651,0.00550563
cl4224,0.058823529,Mg-Cl,7.83000,0.97852322,0.00569861
cl4224,0.058823529,Mg-Cl,7.85000,0.98718510,0.00421556
cl4224,0.058823529,Mg-Cl,7.87000,0.99204675,0.00741211
cl4224,0.058823529,Mg-Cl,7.89000,0.99857437,0.00304499
cl4224,0.058823529,Mg-Cl,7.91000,0.99800088,0.00636845
cl4224,0.058823529,Mg-Cl,7.93000,1.00202325,0.00407931
cl4224,0.058823529,Mg-Cl,7.95000,1.00487859,0.00373538
cl4224,0.058823529,Mg-Cl,7.97000,1.01327054,0.00577999
cl4224,0.058823529,Mg-Cl,7.99000,1.01683294,0.00393441
cl4224,0.058823529,Na-Cl,0.01000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.03000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.05000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.07000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.09000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.11000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.13000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.15000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.17000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.19000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.21000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.23000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.25000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.27000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.29000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.31000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.33000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.35000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.37000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.39000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.41000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.43000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.45000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.47000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.49000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.51000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.53000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.55000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.57000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.59000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.61000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.63000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.65000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.67000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.69000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.71000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.73000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.75000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.77000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.79000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.81000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.83000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.85000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.87000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.89000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.91000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.93000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.95000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.97000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,0.99000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.01000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.03000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.05000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.07000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.09000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.11000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.13000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.15000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.17000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.19000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.21000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.23000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.25000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.27000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.29000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.31000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.33000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.35000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.37000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.39000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.41000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.43000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.45000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.47000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.49000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.51000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.53000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.55000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.57000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.59000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.61000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.63000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.65000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.67000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.69000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.71000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.73000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.75000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.77000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.79000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.81000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.83000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.85000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.87000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.89000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.91000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.93000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.95000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.97000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,1.99000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,2.01000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,2.03000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,2.05000,0.00000000,0.00000000
cl4224,0.058823529,Na-Cl,2.07000,0.00121711,0.00272085
cl4224,0.058823529,Na-Cl,2.09000,0.00238786,0.00326736
cl4224,0.058823529,Na-Cl,2.11000,0.00117140,0.00261827
cl4224,0.058823529,Na-Cl,2.13000,0.00459803,0.00629820
cl4224,0.058823529,Na-Cl,2.15000,0.00789755,0.00757194
cl4224,0.058823529,Na-Cl,2.17000,0.02215041,0.01299298
cl4224,0.058823529,Na-Cl,2.19000,0.02609723,0.00971985
cl4224,0.058823529,Na-Cl,2.21000,0.05125404,0.01290297
cl4224,0.058823529,Na-Cl,2.23000,0.08494674,0.02550818
cl4224,0.058823529,Na-Cl,2.25000,0.11022757,0.03865715
cl4224,0.058823529,Na-Cl,2.27000,0.17306766,0.03312282
cl4224,0.058823529,Na-Cl,2.29000,0.25657853,0.03940813
cl4224,0.058823529,Na-Cl,2.31000,0.31861430,0.05368624
cl4224,0.058823529,Na-Cl,2.33000,0.41307440,0.03694425
cl4224,0.058823529,Na-Cl,2.35000,0.52034045,0.06051674
cl4224,0.058823529,Na-Cl,2.37000,0.63415551,0.07589864
cl4224,0.058823529,Na-Cl,2.39000,0.80618870,0.05503430
cl4224,0.058823529,Na-Cl,2.41000,0.94910169,0.06955284
cl4224,0.058823529,Na-Cl,2.43000,1.05807428,0.04578157
cl4224,0.058823529,Na-Cl,2.45000,1.30065333,0.09081557
cl4224,0.058823529,Na-Cl,2.47000,1.39336746,0.03544560
cl4224,0.058823529,Na-Cl,2.49000,1.59902564,0.09245781
cl4224,0.058823529,Na-Cl,2.51000,1.75079368,0.11673140
cl4224,0.058823529,Na-Cl,2.53000,1.90409997,0.07468247
cl4224,0.058823529,Na-Cl,2.55000,1.95535427,0.08779279
cl4224,0.058823529,Na-Cl,2.57000,2.12006995,0.06859701
cl4224,0.058823529,Na-Cl,2.59000,2.18230308,0.10133480
cl4224,0.058823529,Na-Cl,2.61000,2.17960937,0.17668772
cl4224,0.058823529,Na-Cl,2.63000,2.27325453,0.13754871
cl4224,0.058823529,Na-Cl,2.65000,2.39279816,0.05879039
cl4224,0.058823529,Na-Cl,2.67000,2.37756909,0.10523449
cl4224,0.058823529,Na-Cl,2.69000,2.48865306,0.14682161
cl4224,0.058823529,Na-Cl,2.71000,2.44211416,0.10784450
cl4224,0.058823529,Na-Cl,2.73000,2.44704939,0.07314472
cl4224,0.058823529,Na-Cl,2.75000,2.42882592,0.09282058
cl4224,0.058823529,Na-Cl,2.77000,2.44145791,0.14752978
cl4224,0.058823529,Na-Cl,2.79000,2.39519082,0.06530165
cl4224,0.058823529,Na-Cl,2.81000,2.46887535,0.04085201
cl4224,0.058823529,Na-Cl,2.83000,2.29279743,0.04835672
cl4224,0.058823529,Na-Cl,2.85000,2.21385970,0.07840990
cl4224,0.058823529,Na-Cl,2.87000,2.26668836,0.06839263
cl4224,0.058823529,Na-Cl,2.89000,2.19483688,0.04574692
cl4224,0.058823529,Na-Cl,2.91000,2.13520950,0.07596075
cl4224,0.058823529,Na-Cl,2.93000,2.14868361,0.04070147
cl4224,0.058823529,Na-Cl,2.95000,2.02735892,0.03450648
cl4224,0.058823529,Na-Cl,2.97000,1.95639510,0.05241745
cl4224,0.058823529,Na-Cl,2.99000,1.94839412,0.03925748
cl4224,0.058823529,Na-Cl,3.01000,1.94791546,0.06009564
cl4224,0.058823529,Na-Cl,3.03000,1.76095882,0.01331005
cl4224,0.058823529,Na-Cl,3.05000,1.81418519,0.11011351
cl4224,0.058823529,Na-Cl,3.07000,1.71979651,0.06519973
cl4224,0.058823529,Na-Cl,3.09000,1.63861573,0.07885997
cl4224,0.058823529,Na-Cl,3.11000,1.56961908,0.06323473
cl4224,0.058823529,Na-Cl,3.13000,1.58262891,0.04361149
cl4224,0.058823529,Na-Cl,3.15000,1.50635717,0.02789176
cl4224,0.058823529,Na-Cl,3.17000,1.53723204,0.04574633
cl4224,0.058823529,Na-Cl,3.19000,1.46522967,0.04104112
cl4224,0.058823529,Na-Cl,3.21000,1.42070949,0.06145152
cl4224,0.058823529,Na-Cl,3.23000,1.38167515,0.04466447
cl4224,0.058823529,Na-Cl,3.25000,1.38348475,0.03632125
cl4224,0.058823529,Na-Cl,3.27000,1.33100907,0.05483358
cl4224,0.058823529,Na-Cl,3.29000,1.29801227,0.01804172
cl4224,0.058823529,Na-Cl,3.31000,1.25190905,0.06171361
cl4224,0.058823529,Na-Cl,3.33000,1.25008500,0.10908171
cl4224,0.058823529,Na-Cl,3.35000,1.19477331,0.07004522
cl4224,0.058823529,Na-Cl,3.37000,1.17741966,0.08310994
cl4224,0.058823529,Na-Cl,3.39000,1.12090972,0.04940882
cl4224,0.058823529,Na-Cl,3.41000,1.13112192,0.05215824
cl4224,0.058823529,Na-Cl,3.43000,1.13348453,0.03009664
cl4224,0.058823529,Na-Cl,3.45000,1.06867766,0.02246346
cl4224,0.058823529,Na-Cl,3.47000,1.05033039,0.01364897
cl4224,0.058823529,Na-Cl,3.49000,0.99165556,0.04350550
cl4224,0.058823529,Na-Cl,3.51000,1.00790204,0.08750059
cl4224,0.058823529,Na-Cl,3.53000,1.01534717,0.04436326
cl4224,0.058823529,Na-Cl,3.55000,0.97124674,0.05347947
cl4224,0.058823529,Na-Cl,3.57000,0.94893730,0.03805729
cl4224,0.058823529,Na-Cl,3.59000,0.92018421,0.02669555
cl4224,0.058823529,Na-Cl,3.61000,0.90481416,0.02837158
cl4224,0.058823529,Na-Cl,3.63000,0.91466052,0.06858311
cl4224,0.058823529,Na-Cl,3.65000,0.88783155,0.03125450
cl4224,0.058823529,Na-Cl,3.67000,0.91690182,0.02647720
cl4224,0.058823529,Na-Cl,3.69000,0.90315927,0.05342029
cl4224,0.058823529,Na-Cl,3.71000,0.83320276,0.04467746
cl4224,0.058823529,Na-Cl,3.73000,0.84678248,0.02096605
cl4224,0.058823529,Na-Cl,3.75000,0.84148285,0.04102836
